,ID,List,Item,Condition,Att1,Att2,meanRTperword,Preamble,Correct,RT,Exp
4667,2a,3,106,filler,-,-,368.333333333333,A childs toy,1,1240,EXP5
4668,2a,3,33,SPS,P,S,224.444444444444,The principal that paid the carpenters for the repair,1,593,EXP5
4669,2a,3,106,filler,-,-,347.333333333333,A childs toy,1,835,EXP5
4670,2a,3,44,filler,-,-,263.285714285714,The buildings that the president works in,1,1155,EXP5
4671,2a,3,75,filler,-,-,259.285714285714,All the roads that lead to Rome,1,622,EXP5
4672,2a,3,1,SS,A,S,214.5,The bird that ate quickly near the tree,1,1210,EXP5
4673,2a,3,92,filler,-,-,456.666666666667,These frightening cliffs,1,1208,EXP5
4674,2a,3,93,filler,-,-,345.666666666667,Some native speakers,1,840,EXP5
4675,2a,3,16,SSP,S,P,225.333333333333,The captain that steered the ship through the storms,1,1297,EXP5
4676,2a,3,53,filler,-,-,268.833333333333,The leaders that betrayed their nations,1,1068,EXP5
4677,2a,3,22,SSS,S,S,196.222222222222,The brush that painted the image on the wall,0,1502,EXP5
4678,2a,3,70,filler,-,-,226.125,The lessons that the pupil learns in school,1,1245,EXP5
4679,2a,3,89,filler,-,-,251,A cause worth dying for,1,1205,EXP5
4680,2a,3,2,SPP,P,P,214.777777777778,The man that played the songs for the crowds,1,493,EXP5
4681,2a,3,66,filler,-,-,223.25,The superheroes that used their powers for good,1,1197,EXP5
4682,2a,3,13,SP,A,P,241,The father that cleaned calmly near the tables,1,1170,EXP5
4683,2a,3,96,filler,-,-,239.333333333333,A part-time photographer,1,755,EXP5
4684,2a,3,6,SP,A,P,250.5,The student that read quietly near the windows,1,440,EXP5
4685,2a,3,51,filler,-,-,232.125,The professors that engaged the students with ideas,1,1487,EXP5
4686,2a,3,64,filler,-,-,244,The janitors that cleaned the school at night,1,617,EXP5
4687,2a,3,10,SPP,P,P,241.666666666667,The actor that performed the shows on the stages,1,1363,EXP5
4688,2a,3,96,filler,-,-,332.333333333333,A part-time photographer,1,671,EXP5
4689,2a,3,21,SS,A,S,184.125,The guide that helped greatly with the test,1,670,EXP5
4690,2a,3,103,filler,-,-,255.166666666667,All the cars in the world,1,1022,EXP5
4691,2a,3,39,filler,-,-,236.111111111111,The musicians that tuned the guitars before the show,1,455,EXP5
4692,2a,3,27,SSS,S,S,246.444444444444,The assistant that checked the mailbox for the letter,1,1336,EXP5
4693,2a,3,87,filler,-,-,335,An undercooked filet,1,510,EXP5
4694,2a,3,35,SPS,P,S,198.666666666667,The volunteer that cooked the meals for the refugee,1,571,EXP5
4695,2a,3,63,filler,-,-,378.333333333333,The chiropractors that gave amazing massages,1,1318,EXP5
4696,2a,3,14,SSP,S,P,221.666666666667,The lifeguard that drank the soda on the beaches,1,1140,EXP5
4697,2a,3,78,filler,-,-,227.222222222222,The monk that was educated in the ancient ways,1,463,EXP5
4698,2a,3,62,filler,-,-,222.125,The spirits that haunted these woods at night,1,1425,EXP5
4699,2a,3,3,SS,A,S,239,The doctor that helped often in the lab,1,1342,EXP5
4700,2a,3,40,filler,-,-,200.333333333333,The senators that made the laws without a care,1,1285,EXP5
4701,2a,3,82,filler,-,-,370.666666666667,The hopeless wanderers,1,650,EXP5
4702,2a,3,89,filler,-,-,296,A cause worth dying for,0,1502,EXP5
4703,2a,3,18,SPP,P,P,262.777777777778,The pilot that flew the airplanes around the countries,1,427,EXP5
4704,2a,3,61,filler,-,-,223.5,The leopards that sprinted silently through the brush,1,1227,EXP5
4705,2a,3,47,filler,-,-,206.875,The surgeons that cut carefully into the patients,1,388,EXP5
4706,2a,3,30,SPS,P,S,206.444444444444,The spectator that watched the movies in the theater,1,1290,EXP5
4707,2a,3,69,filler,-,-,209.375,The messages that the kids send each other,1,1354,EXP5
4708,2a,3,7,SP,A,P,215.125,The teacher that wrote neatly on the boards,1,1025,EXP5
4709,2a,3,48,filler,-,-,248.375,The philanthropists that donated their fortunes to charities,1,1170,EXP5
4710,2a,3,93,filler,-,-,386,Some native speakers,1,973,EXP5
4711,2a,3,23,SSP,S,P,243.333333333333,The punk that fought the senator in the alleys,0,1503,EXP5
4712,2a,3,103,filler,-,-,207.833333333333,All the cars in the world,1,1046,EXP5
4713,2a,3,32,SSS,S,S,192.444444444444,The fan that drank the beer at the game,1,1485,EXP5
4714,2a,3,61,filler,-,-,218.5,The leopards that sprinted silently through the brush,1,1292,EXP5
4715,2a,3,61,filler,-,-,227.625,The leopards that sprinted silently through the brush,1,785,EXP5
4716,2a,3,29,SSP,S,P,232.777777777778,The needle that stabbed the thread into the fabrics,1,1350,EXP5
4717,2a,3,94,filler,-,-,425,All endangered animals,1,1151,EXP5
4718,2a,3,50,filler,-,-,206.25,The litigators that argued intensely for their client,1,568,EXP5
4719,2a,3,4,SPP,P,P,223.666666666667,The artist that painted the pictures on the canvases,0,1503,EXP5
4720,2a,3,72,filler,-,-,214.8,The hospitals that the Red Cross built on the islands,1,1148,EXP5
4721,2a,3,39,filler,-,-,195.666666666667,The musicians that tuned the guitars before the show,1,490,EXP5
4722,2a,3,24,SSS,S,S,359.5,The speaker that read the story to the student ,1,885,EXP5
4723,2a,3,61,filler,-,-,211,The leopards that sprinted silently through the brush,1,1053,EXP5
4724,2a,3,20,SS,A,S,205.5,The child that played happily with the friend,1,1438,EXP5
4725,2a,3,53,filler,-,-,198.666666666667,The leaders that betrayed their nations,1,1413,EXP5
4726,2a,3,8,SP,A,P,204,The cop that searched silently for the criminals,1,1497,EXP5
4727,2a,3,99,filler,-,-,335,Those friends I used to know,1,1190,EXP5
4728,2a,3,26,SPS,P,S,231.777777777778,The child that searched the drawers for the treat,0,1503,EXP5
4729,2a,3,46,filler,-,-,257.833333333333,The earthquakes that destroyed the village,1,1092,EXP5
4730,2a,3,43,filler,-,-,202,The lions trapped in their cages,1,825,EXP5
4731,2a,3,17,SPP,P,P,235.555555555556,The chef that cooked the dinners near the stoves,1,1284,EXP5
4732,2a,3,103,filler,-,-,203.833333333333,All the cars in the world,1,1173,EXP5
4733,2a,3,40,filler,-,-,195.888888888889,The senators that made the laws without a care,1,485,EXP5
4734,2a,3,51,filler,-,-,216.375,The professors that engaged the students with ideas,1,790,EXP5
4735,2a,3,83,filler,-,-,385.666666666667,The happy coworkers,1,577,EXP5
4736,2a,3,12,SP,A,P,235.375,The coach that watched closely for the mistakes,0,1502,EXP5
4737,2a,3,55,filler,-,-,241.428571428571,The construction workers that ate lunch daily,1,1181,EXP5
4738,2a,3,103,filler,-,-,251.666666666667,All the cars in the world,1,792,EXP5
4739,2a,3,78,filler,-,-,220.555555555556,The monk that was educated in the ancient ways,1,1245,EXP5
4740,2a,3,36,SSS,S,S,193.333333333333,The conductor that flew the blimp through the cloud,1,538,EXP5
4741,2a,3,37,filler,-,-,221.25,The athletes that dribbled expertly on the court,1,1308,EXP5
4742,2a,3,11,SSS,S,S,257.222222222222,The assailant that stabbed the victim with the knife,1,1240,EXP5
4743,2a,3,49,filler,-,-,222.285714285714,The novelists that created characters from nothing,1,1415,EXP5
4744,2a,3,63,filler,-,-,202.833333333333,The chiropractors that gave amazing massages,1,470,EXP5
4745,2a,3,92,filler,-,-,516.666666666667,These frightening cliffs,1,485,EXP5
4746,2a,3,31,SS,A,S,223.75,The maid that cleaned thoroughly in the house,1,1150,EXP5
4747,2a,3,88,filler,-,-,382.666666666667,Some exciting accidents,1,1020,EXP5
4748,2a,3,95,filler,-,-,311.25,An abundance of wines,0,452,EXP5
4749,2a,3,25,SSP,S,P,370.222222222222,The teen that wrote the poem about the girls,1,1414,EXP5
4750,2a,3,96,filler,-,-,408.333333333333,A part-time photographer,1,486,EXP5
4751,2a,3,39,filler,-,-,258.555555555556,The musicians that tuned the guitars before the show,1,1247,EXP5
4752,2a,3,64,filler,-,-,211.5,The janitors that cleaned the school at night,1,452,EXP5
4753,2b,3,105,filler,-,-,455.5,A blade of grass,1,288,EXP5
4754,2b,3,88,filler,-,-,485.333333333333,Some exciting accidents,1,749,EXP5
4755,2b,3,60,filler,-,-,413.5,The clowns that stuffed themselves into a car,1,644,EXP5
4756,2b,3,90,filler,-,-,401.333333333333,An honest attempt,1,490,EXP5
4757,2b,3,59,filler,-,-,430.833333333333,The experiments that the scientist performs,1,777,EXP5
4758,2b,3,88,filler,-,-,555,Some exciting accidents,1,530,EXP5
4759,2b,3,52,filler,-,-,395.142857142857,The townspeople that ran from the monster,0,541,EXP5
4760,2b,3,69,filler,-,-,382.625,The messages that the kids send each other,1,1154,EXP5
4761,2b,3,15,SPP,P,P,334.333333333333,The customer that paid the bills in the restaurants,1,612,EXP5
4762,2b,3,104,filler,-,-,383.666666666667,The hapless morons,1,359,EXP5
4763,2b,3,34,SPS,P,S,338.888888888889,The driver that steered the cars into the tree,0,721,EXP5
4764,2b,3,45,filler,-,-,346.222222222222,The presents that the man gives to his friend,1,633,EXP5
4765,2b,3,107,filler,-,-,500.333333333333,These unfinished manuscripts,1,1058,EXP5
4766,2b,3,9,SSS,S,S,312.444444444444,The banker that checked the account for the error,1,723,EXP5
4767,2b,3,83,filler,-,-,312.666666666667,The happy coworkers,1,619,EXP5
4768,2b,3,19,SS,A,S,273.75,The frog that ate quietly near the pond,1,579,EXP5
4769,2b,3,76,filler,-,-,293,A newspaper that the businessman reads,1,379,EXP5
4770,2b,3,38,filler,-,-,279,The lawyers that argued the cases to the judge,1,680,EXP5
4771,2b,3,28,SSP,S,P,278.333333333333,The guitarist that performed the solo on the tours,1,473,EXP5
4772,2b,3,85,filler,-,-,286.666666666667,An unpaid intern,1,506,EXP5
4773,2b,3,5,SP,A,P,272.75,The wrestler that fought valiantly in the rings,0,582,EXP5
4774,2b,3,62,filler,-,-,262.125,The spirits that haunted these woods at night,0,772,EXP5
4775,2b,3,106,filler,-,-,309,A childs toy,1,291,EXP5
4776,2b,3,33,SPS,P,S,299.333333333333,The principal that paid the carpenters for the repair,1,445,EXP5
4777,2b,3,106,filler,-,-,363.666666666667,A childs toy,1,411,EXP5
4778,2b,3,44,filler,-,-,329.142857142857,The buildings that the president works in,1,559,EXP5
4779,2b,3,75,filler,-,-,324.285714285714,All the roads that lead to Rome,1,568,EXP5
4780,2b,3,1,SS,A,S,302.75,The bird that ate quickly near the tree,1,366,EXP5
4781,2b,3,92,filler,-,-,309.666666666667,These frightening cliffs,1,483,EXP5
4782,2b,3,93,filler,-,-,359.666666666667,Some native speakers,1,454,EXP5
4783,2b,3,16,SSP,S,P,285.111111111111,The captain that steered the ship through the storms,1,417,EXP5
4784,2b,3,53,filler,-,-,321.166666666667,The leaders that betrayed their nations,1,543,EXP5
4785,2b,3,22,SSS,S,S,268.888888888889,The brush that painted the image on the wall,1,327,EXP5
4786,2b,3,70,filler,-,-,261.125,The lessons that the pupil learns in school,1,445,EXP5
4787,2b,3,89,filler,-,-,403.6,A cause worth dying for,1,240,EXP5
4788,2b,3,2,SPP,P,P,213.444444444444,The man that played the songs for the crowds,1,594,EXP5
4789,2b,3,66,filler,-,-,238.625,The superheroes that used their powers for good,1,694,EXP5
4790,2b,3,13,SP,A,P,222.625,The father that cleaned calmly near the tables,1,343,EXP5
4791,2b,3,96,filler,-,-,298,A part-time photographer,1,397,EXP5
4792,2b,3,6,SP,A,P,261.125,The student that read quietly near the windows,1,406,EXP5
4793,2b,3,51,filler,-,-,236.5,The professors that engaged the students with ideas,1,775,EXP5
4794,2b,3,64,filler,-,-,274.25,The janitors that cleaned the school at night,1,956,EXP5
4795,2b,3,10,SPP,P,P,249.666666666667,The actor that performed the shows on the stages,1,448,EXP5
4796,2b,3,96,filler,-,-,294.333333333333,A part-time photographer,1,394,EXP5
4797,2b,3,21,SS,A,S,291,The guide that helped greatly with the test,1,401,EXP5
4798,2b,3,103,filler,-,-,282.666666666667,All the cars in the world,1,845,EXP5
4799,2b,3,39,filler,-,-,304.555555555556,The musicians that tuned the guitars before the show,1,515,EXP5
4800,2b,3,27,SSS,S,S,329.111111111111,The assistant that checked the mailbox for the letter,1,333,EXP5
4801,2b,3,87,filler,-,-,397.333333333333,An undercooked filet,1,281,EXP5
4802,2b,3,35,SPS,P,S,301.444444444444,The volunteer that cooked the meals for the refugee,1,417,EXP5
4803,2b,3,63,filler,-,-,296.166666666667,The chiropractors that gave amazing massages,1,751,EXP5
4804,2b,3,14,SSP,S,P,285,The lifeguard that drank the soda on the beaches,1,426,EXP5
4805,2b,3,78,filler,-,-,282.555555555556,The monk that was educated in the ancient ways,0,760,EXP5
4806,2b,3,62,filler,-,-,424.625,The spirits that haunted these woods at night,1,538,EXP5
4807,2b,3,3,SS,A,S,316.625,The doctor that helped often in the lab,1,397,EXP5
4808,2b,3,40,filler,-,-,279.444444444444,The senators that made the laws without a care,1,909,EXP5
4809,2b,3,82,filler,-,-,294.333333333333,The hopeless wanderers,1,667,EXP5
4810,2b,3,89,filler,-,-,292.8,A cause worth dying for,1,267,EXP5
4811,2b,3,18,SPP,P,P,289.777777777778,The pilot that flew the airplanes around the countries,1,1047,EXP5
4812,2b,3,61,filler,-,-,269.25,The leopards that sprinted silently through the brush,0,464,EXP5
4813,2b,3,47,filler,-,-,267.75,The surgeons that cut carefully into the patients,1,725,EXP5
4814,2b,3,30,SPS,P,S,257.777777777778,The spectator that watched the movies in the theater,1,259,EXP5
4815,2b,3,69,filler,-,-,245.125,The messages that the kids send each other,1,1017,EXP5
4816,2b,3,7,SP,A,P,281.375,The teacher that wrote neatly on the boards,1,470,EXP5
4817,2b,3,48,filler,-,-,198,The philanthropists that donated their fortunes to charities,0,429,EXP5
4818,2b,3,93,filler,-,-,289,Some native speakers,1,810,EXP5
4819,2b,3,23,SSP,S,P,287.222222222222,The punk that fought the senator in the alleys,1,412,EXP5
4820,2b,3,103,filler,-,-,275.5,All the cars in the world,1,390,EXP5
4821,2b,3,32,SSS,S,S,262,The fan that drank the beer at the game,1,311,EXP5
4822,2b,3,61,filler,-,-,274.875,The leopards that sprinted silently through the brush,1,491,EXP5
4823,2b,3,61,filler,-,-,261.25,The leopards that sprinted silently through the brush,1,527,EXP5
4824,2b,3,29,SSP,S,P,281.444444444444,The needle that stabbed the thread into the fabrics,1,496,EXP5
4825,2b,3,94,filler,-,-,328,All endangered animals,1,792,EXP5
4826,2b,3,50,filler,-,-,265.125,The litigators that argued intensely for their client,1,723,EXP5
4827,2b,3,4,SPP,P,P,275.444444444444,The artist that painted the pictures on the canvases,1,408,EXP5
4828,2b,3,72,filler,-,-,247.4,The hospitals that the Red Cross built on the islands,1,458,EXP5
4829,2b,3,39,filler,-,-,270,The musicians that tuned the guitars before the show,1,438,EXP5
4830,2b,3,24,SSS,S,S,295,The speaker that read the story to the student ,1,423,EXP5
4831,2b,3,61,filler,-,-,242.75,The leopards that sprinted silently through the brush,1,730,EXP5
4832,2b,3,20,SS,A,S,294.625,The child that played happily with the friend,1,408,EXP5
4833,2b,3,53,filler,-,-,241.833333333333,The leaders that betrayed their nations,1,698,EXP5
4834,2b,3,8,SP,A,P,268.5,The cop that searched silently for the criminals,1,329,EXP5
4835,2b,3,99,filler,-,-,265.166666666667,Those friends I used to know,1,465,EXP5
4836,2b,3,26,SPS,P,S,186.333333333333,The child that searched the drawers for the treat,1,904,EXP5
4837,2b,3,46,filler,-,-,308.666666666667,The earthquakes that destroyed the village,1,742,EXP5
4838,2b,3,43,filler,-,-,357,The lions trapped in their cages,0,833,EXP5
4839,2b,3,17,SPP,P,P,453.666666666667,The chef that cooked the dinners near the stoves,0,394,EXP5
4840,2b,3,103,filler,-,-,418.166666666667,All the cars in the world,1,1131,EXP5
4841,2b,3,40,filler,-,-,335.666666666667,The senators that made the laws without a care,1,409,EXP5
4842,2b,3,51,filler,-,-,299.625,The professors that engaged the students with ideas,1,401,EXP5
4843,2b,3,83,filler,-,-,364,The happy coworkers,1,667,EXP5
4844,2b,3,12,SP,A,P,307,The coach that watched closely for the mistakes,1,385,EXP5
4845,2b,3,55,filler,-,-,323,The construction workers that ate lunch daily,1,358,EXP5
4846,2b,3,103,filler,-,-,298,All the cars in the world,1,390,EXP5
4847,2b,3,78,filler,-,-,316.777777777778,The monk that was educated in the ancient ways,1,359,EXP5
4848,2b,3,36,SSS,S,S,266.333333333333,The conductor that flew the blimp through the cloud,1,511,EXP5
4849,2b,3,37,filler,-,-,281.5,The athletes that dribbled expertly on the court,1,715,EXP5
4850,2b,3,11,SSS,S,S,275.444444444444,The assailant that stabbed the victim with the knife,1,675,EXP5
4851,2b,3,49,filler,-,-,232.571428571429,The novelists that created characters from nothing,1,253,EXP5
4852,2b,3,63,filler,-,-,281.333333333333,The chiropractors that gave amazing massages,1,356,EXP5
4853,2b,3,92,filler,-,-,349.333333333333,These frightening cliffs,1,428,EXP5
4854,2b,3,31,SS,A,S,266.375,The maid that cleaned thoroughly in the house,1,409,EXP5
4855,2b,3,88,filler,-,-,468.333333333333,Some exciting accidents,1,997,EXP5
4856,2b,3,95,filler,-,-,323,An abundance of wines,1,475,EXP5
4857,2b,3,25,SSP,S,P,248.888888888889,The teen that wrote the poem about the girls,1,341,EXP5
4858,2b,3,96,filler,-,-,349.666666666667,A part-time photographer,1,303,EXP5
4859,2b,3,39,filler,-,-,292.222222222222,The musicians that tuned the guitars before the show,1,672,EXP5
4860,2b,3,64,filler,-,-,353.125,The janitors that cleaned the school at night,1,351,EXP5
4861,2c,3,105,filler,-,-,495.666666666667,A blade of grass,1,961,EXP5
4862,2c,3,88,filler,-,-,507,Some exciting accidents,1,860,EXP5
4863,2c,3,60,filler,-,-,535.428571428571,The clowns that stuffed themselves into a car,0,1502,EXP5
4864,2c,3,90,filler,-,-,438,An honest attempt,1,593,EXP5
4865,2c,3,59,filler,-,-,557,The experiments that the scientist performs,1,680,EXP5
4866,2c,3,88,filler,-,-,513.5,Some exciting accidents,1,962,EXP5
4867,2c,3,52,filler,-,-,511.666666666667,The townspeople that ran from the monster,1,1027,EXP5
4868,2c,3,69,filler,-,-,473.857142857143,The messages that the kids send each other,1,929,EXP5
4869,2c,3,15,SPP,P,P,539.625,The customer that paid the bills in the restaurants,0,1013,EXP5
4870,2c,3,104,filler,-,-,516,The hapless morons,1,892,EXP5
4871,2c,3,34,SPS,P,S,518.625,The driver that steered the cars into the tree,1,977,EXP5
4872,2c,3,45,filler,-,-,499.75,The presents that the man gives to his friend,1,910,EXP5
4873,2c,3,107,filler,-,-,532.5,These unfinished manuscripts,1,608,EXP5
4874,2c,3,9,SSS,S,S,513.875,The banker that checked the account for the error,1,984,EXP5
4875,2c,3,83,filler,-,-,366,The happy coworkers,1,738,EXP5
4876,2c,3,19,SS,A,S,1916.42857142857,The frog that ate quietly near the pond,1,841,EXP5
4877,2c,3,76,filler,-,-,558.4,A newspaper that the businessman reads,1,968,EXP5
4878,2c,3,38,filler,-,-,499.25,The lawyers that argued the cases to the judge,1,668,EXP5
4879,2c,3,28,SSP,S,P,568.125,The guitarist that performed the solo on the tours,1,926,EXP5
4880,2c,3,85,filler,-,-,557.5,An unpaid intern,1,979,EXP5
4881,2c,3,5,SP,A,P,781.142857142857,The wrestler that fought valiantly in the rings,1,1337,EXP5
4882,2c,3,62,filler,-,-,504.714285714286,The spirits that haunted these woods at night,1,974,EXP5
4883,2c,3,106,filler,-,-,408,A childs toy,1,1000,EXP5
4884,2c,3,33,SPS,P,S,1296.5,The principal that paid the carpenters for the repair,1,928,EXP5
4885,2c,3,106,filler,-,-,842.5,A childs toy,1,1010,EXP5
4886,2c,3,44,filler,-,-,677,The buildings that the president works in,1,1057,EXP5
4887,2c,3,75,filler,-,-,708.666666666667,All the roads that lead to Rome,1,634,EXP5
4888,2c,3,1,SS,A,S,513.857142857143,The bird that ate quickly near the tree,1,687,EXP5
4889,2c,3,92,filler,-,-,498,These frightening cliffs,1,911,EXP5
4890,2c,3,93,filler,-,-,506.5,Some native speakers,1,907,EXP5
4891,2c,3,16,SSP,S,P,528.875,The captain that steered the ship through the storms,1,1096,EXP5
4892,2c,3,53,filler,-,-,587.2,The leaders that betrayed their nations,1,976,EXP5
4893,2c,3,22,SSS,S,S,743.375,The brush that painted the image on the wall,1,890,EXP5
4894,2c,3,70,filler,-,-,720.571428571429,The lessons that the pupil learns in school,1,624,EXP5
4895,2c,3,89,filler,-,-,595.75,A cause worth dying for,1,889,EXP5
4896,2c,3,2,SPP,P,P,637,The man that played the songs for the crowds,1,925,EXP5
4897,2c,3,66,filler,-,-,595.714285714286,The superheroes that used their powers for good,1,1398,EXP5
4898,2c,3,13,SP,A,P,699.714285714286,The father that cleaned calmly near the tables,1,1029,EXP5
4899,2c,3,96,filler,-,-,515.5,A part-time photographer,1,963,EXP5
4900,2c,3,6,SP,A,P,728.142857142857,The student that read quietly near the windows,1,1074,EXP5
4901,2c,3,51,filler,-,-,778.571428571429,The professors that engaged the students with ideas,0,890,EXP5
4902,2c,3,64,filler,-,-,775.142857142857,The janitors that cleaned the school at night,0,994,EXP5
4903,2c,3,10,SPP,P,P,556,The actor that performed the shows on the stages,1,913,EXP5
4904,2c,3,96,filler,-,-,524.5,A part-time photographer,1,927,EXP5
4905,2c,3,21,SS,A,S,683.142857142857,The guide that helped greatly with the test,1,908,EXP5
4906,2c,3,103,filler,-,-,583.4,All the cars in the world,1,858,EXP5
4907,2c,3,39,filler,-,-,866.5,The musicians that tuned the guitars before the show,1,613,EXP5
4908,2c,3,27,SSS,S,S,547.625,The assistant that checked the mailbox for the letter,1,885,EXP5
4909,2c,3,87,filler,-,-,724.5,An undercooked filet,1,839,EXP5
4910,2c,3,35,SPS,P,S,658.125,The volunteer that cooked the meals for the refugee,1,929,EXP5
4911,2c,3,63,filler,-,-,690.4,The chiropractors that gave amazing massages,1,896,EXP5
4912,2c,3,14,SSP,S,P,591.375,The lifeguard that drank the soda on the beaches,1,970,EXP5
4913,2c,3,78,filler,-,-,684,The monk that was educated in the ancient ways,1,1362,EXP5
4914,2c,3,62,filler,-,-,683.285714285714,The spirits that haunted these woods at night,1,1081,EXP5
4915,2c,3,3,SS,A,S,785,The doctor that helped often in the lab,1,893,EXP5
4916,2c,3,40,filler,-,-,628.75,The senators that made the laws without a care,1,644,EXP5
4917,2c,3,82,filler,-,-,482.5,The hopeless wanderers,1,972,EXP5
4918,2c,3,89,filler,-,-,628,A cause worth dying for,1,1053,EXP5
4919,2c,3,18,SPP,P,P,691.625,The pilot that flew the airplanes around the countries,1,1074,EXP5
4920,2c,3,61,filler,-,-,601.142857142857,The leopards that sprinted silently through the brush,1,904,EXP5
4921,2c,3,47,filler,-,-,635.714285714286,The surgeons that cut carefully into the patients,1,1105,EXP5
4922,2c,3,30,SPS,P,S,609.625,The spectator that watched the movies in the theater,0,1012,EXP5
4923,2c,3,69,filler,-,-,773.857142857143,The messages that the kids send each other,1,911,EXP5
4924,2c,3,7,SP,A,P,628.285714285714,The teacher that wrote neatly on the boards,1,986,EXP5
4925,2c,3,48,filler,-,-,592.428571428571,The philanthropists that donated their fortunes to charities,1,562,EXP5
4926,2c,3,93,filler,-,-,483,Some native speakers,1,980,EXP5
4927,2c,3,23,SSP,S,P,549.25,The punk that fought the senator in the alleys,1,1063,EXP5
4928,2c,3,103,filler,-,-,682.2,All the cars in the world,1,1007,EXP5
4929,2c,3,32,SSS,S,S,596.5,The fan that drank the beer at the game,1,959,EXP5
4930,2c,3,61,filler,-,-,511.428571428571,The leopards that sprinted silently through the brush,1,929,EXP5
4931,2c,3,61,filler,-,-,464,The leopards that sprinted silently through the brush,1,1007,EXP5
4932,2c,3,29,SSP,S,P,548.5,The needle that stabbed the thread into the fabrics,1,890,EXP5
4933,2c,3,94,filler,-,-,467.5,All endangered animals,1,858,EXP5
4934,2c,3,50,filler,-,-,631.428571428571,The litigators that argued intensely for their client,0,1501,EXP5
4935,2c,3,4,SPP,P,P,466.875,The artist that painted the pictures on the canvases,1,945,EXP5
4936,2c,3,72,filler,-,-,516,The hospitals that the Red Cross built on the islands,0,913,EXP5
4937,2c,3,39,filler,-,-,544,The musicians that tuned the guitars before the show,1,945,EXP5
4938,2c,3,24,SSS,S,S,447.444444444444,The speaker that read the story to the student ,1,1124,EXP5
4939,2c,3,61,filler,-,-,445.285714285714,The leopards that sprinted silently through the brush,1,559,EXP5
4940,2c,3,20,SS,A,S,466,The child that played happily with the friend,1,868,EXP5
4941,2c,3,53,filler,-,-,426,The leaders that betrayed their nations,1,879,EXP5
4942,2c,3,8,SP,A,P,382.857142857143,The cop that searched silently for the criminals,1,547,EXP5
4943,2c,3,99,filler,-,-,506.4,Those friends I used to know,1,913,EXP5
4944,2c,3,26,SPS,P,S,407.875,The child that searched the drawers for the treat,1,959,EXP5
4945,2c,3,46,filler,-,-,559.6,The earthquakes that destroyed the village,1,590,EXP5
4946,2c,3,43,filler,-,-,446.2,The lions trapped in their cages,1,513,EXP5
4947,2c,3,17,SPP,P,P,516.125,The chef that cooked the dinners near the stoves,1,1492,EXP5
4948,2c,3,103,filler,-,-,813.6,All the cars in the world,1,1025,EXP5
4949,2c,3,40,filler,-,-,749.875,The senators that made the laws without a care,1,822,EXP5
4950,2c,3,51,filler,-,-,470.857142857143,The professors that engaged the students with ideas,1,733,EXP5
4951,2c,3,83,filler,-,-,481,The happy coworkers,1,1087,EXP5
4952,2c,3,12,SP,A,P,380.571428571429,The coach that watched closely for the mistakes,1,1148,EXP5
4953,2c,3,55,filler,-,-,1072.33333333333,The construction workers that ate lunch daily,1,667,EXP5
4954,2c,3,103,filler,-,-,657.2,All the cars in the world,1,715,EXP5
4955,2c,3,78,filler,-,-,466.25,The monk that was educated in the ancient ways,1,1113,EXP5
4956,2c,3,36,SSS,S,S,522.875,The conductor that flew the blimp through the cloud,0,1501,EXP5
4957,2c,3,37,filler,-,-,588.285714285714,The athletes that dribbled expertly on the court,1,1042,EXP5
4958,2c,3,11,SSS,S,S,553.75,The assailant that stabbed the victim with the knife,1,950,EXP5
4959,2c,3,49,filler,-,-,645.333333333333,The novelists that created characters from nothing,1,567,EXP5
4960,2c,3,63,filler,-,-,516.8,The chiropractors that gave amazing massages,1,894,EXP5
4961,2c,3,92,filler,-,-,493,These frightening cliffs,1,567,EXP5
4962,2c,3,31,SS,A,S,508.285714285714,The maid that cleaned thoroughly in the house,1,964,EXP5
4963,2c,3,88,filler,-,-,474.5,Some exciting accidents,1,1165,EXP5
4964,2c,3,95,filler,-,-,585,An abundance of wines,0,840,EXP5
4965,2c,3,25,SSP,S,P,618.125,The teen that wrote the poem about the girls,1,960,EXP5
4966,2c,3,96,filler,-,-,533.5,A part-time photographer,1,854,EXP5
4967,2c,3,39,filler,-,-,537.125,The musicians that tuned the guitars before the show,1,717,EXP5
4968,2c,3,64,filler,-,-,733.571428571429,The janitors that cleaned the school at night,1,1127,EXP5
4969,2d,3,105,filler,-,-,227.75,A blade of grass,1,491,EXP5
4970,2d,3,88,filler,-,-,187.333333333333,Some exciting accidents,1,552,EXP5
4971,2d,3,60,filler,-,-,232.875,The clowns that stuffed themselves into a car,1,811,EXP5
4972,2d,3,90,filler,-,-,273.333333333333,An honest attempt,1,454,EXP5
4973,2d,3,59,filler,-,-,265,The experiments that the scientist performs,1,592,EXP5
4974,2d,3,88,filler,-,-,236.666666666667,Some exciting accidents,1,628,EXP5
4975,2d,3,52,filler,-,-,204.714285714286,The townspeople that ran from the monster,1,588,EXP5
4976,2d,3,69,filler,-,-,238.875,The messages that the kids send each other,1,436,EXP5
4977,2d,3,15,SPP,P,P,197.555555555556,The customer that paid the bills in the restaurants,0,636,EXP5
4978,2d,3,104,filler,-,-,383.666666666667,The hapless morons,1,379,EXP5
4979,2d,3,34,SPS,P,S,274.555555555556,The driver that steered the cars into the tree,0,406,EXP5
4980,2d,3,45,filler,-,-,301.111111111111,The presents that the man gives to his friend,1,419,EXP5
